ID,split
1547079272,train
165569676,train
1104848895,train
966494176,train
337221659,train
1315265072,train
184648924,train
156394651,train
1656593939,train
189610183,train
1705809340,train
616520218,train
1339832476,train
1820398909,train
901897619,train
1370159875,train
858825147,train
1368108813,train
837585867,train
563670938,train
1581477776,train
590701790,train
1618294945,train
764809392,train
183765800,train
174542318,train
538648932,train
1532918737,train
883883729,train
2112016761,train
882975797,train
1420126993,train
596601121,train
1003909472,train
1628142321,train
3047713,train
1867799394,train
495960175,train
1946408038,train
999867839,train
655477406,train
772200862,train
2054352449,train
2126309063,train
1411730208,train
285120133,train
761487185,train
1808751180,train
591524037,train
1801286262,train
86568267,train
429240403,train
923706009,train
487655883,train
721621637,train
1718403619,train
215207443,train
448661535,train
846503158,train
654218091,train
828353100,train
1561363976,train
1768139263,train
726985615,train
1711809186,train
1419975579,train
1822306302,train
608087393,train
1956979062,train
500888892,train
1605679216,train
1316430121,train
667430904,train
631787620,train
1268320996,train
1591283080,train
1214108838,train
908555193,train
546432955,train
860607176,train
398607838,train
818504971,train
1917523166,train
1453416861,train
1990838955,train
1998921332,train
1076963275,train
1619963439,train
2116699826,train
1363972280,train
581978202,train
1825506915,train
583229852,train
1859800053,train
274037075,train
804055292,train
283895634,train
310229828,train
1526561169,train
767981981,train
1819949732,train
1012331272,train
926068056,train
1819184098,train
1641116328,train
1288579165,train
1163651806,train
1983829597,train
461872289,train
483682225,train
1145355840,train
462320822,train
1408578223,train
266956856,train
1938443622,train
1384228720,train
109190813,train
1379023500,train
1935643224,train
672080425,train
896680530,train
160828845,train
2045924564,train
1074932740,train
567852285,train
1847885036,train
240082109,train
2070910951,train
1763107683,train
280198196,train
1152885247,train
112491653,train
2126260789,train
735649418,train
1593158496,train
1440473793,train
1182629796,train
1976063159,train
790275142,train
489088942,train
1956433602,train
33944149,train
1771705468,train
236836709,train
806848339,train
1923504226,train
140129686,train
1925800520,train
1380480055,train
328325668,train
1520835817,train
1304799668,train
957489635,train
317521592,train
1556298526,train
675983387,train
1581809569,train
369963957,train
1818834386,train
653757046,train
452152966,train
461153800,train
1103346716,train
1943898731,train
203371115,train
341219661,train
666162893,train
2098130799,train
1475802565,train
637898645,train
365808817,train
1762878654,train
2065843867,train
687206465,train
2075624141,train
701373363,train
1479671909,train
205447959,train
2058693270,train
1183788228,train
1732594773,train
1724605293,train
2135062593,train
1276496569,train
386325115,train
538324450,train
260870407,train
845431094,train
774432866,train
827209724,train
976415577,train
883661907,train
821784103,train
1553777157,train
1650946273,train
1903562586,train
2139407922,train
1779566826,train
657239944,train
115463168,train
505928294,train
483377030,train
15359858,train
809722927,train
922222637,train
636169288,train
900053446,train
241029956,train
1386912881,train
1392912818,train
1440534441,train
1316164868,train
386855876,train
367067100,train
1426911466,train
853461158,train
896753628,train
499412161,train
2003059550,train
1696730526,train
1977132202,train
2044422350,train
2096249789,train
559449490,train
145398052,train
433834107,train
2060855019,train
1315043790,train
18537845,train
928564695,train
2134126779,train
254865657,train
1528327912,train
1070655065,train
1866200466,train
167239072,train
2067638271,train
1036837456,train
607691889,train
818591479,train
1760217163,train
1325155996,train
680796989,train
452621712,train
1070707191,train
912022395,train
1479452062,train
1784109967,train
1299601076,train
2147422304,train
1751366562,train
1461263685,train
1616664904,train
702242406,train
1313130333,train
875918519,train
1002436709,train
1167563323,train
1799010322,train
338286599,train
56720251,train
86792477,train
418618612,train
1129677267,train
1874618839,train
437726617,train
894636775,train
1382871057,train
937416547,train
1762719588,train
580375404,train
1432698830,train
1682827246,train
1979026552,train
649655015,train
1506045547,train
1966767223,train
595736309,train
324640803,train
1250006595,train
1800940569,train
1332270017,train
1378102834,train
14507245,train
411144164,train
1775075754,train
413476352,train
1262311853,train
231967842,train
32664481,train
1028905199,train
1505699870,train
754913294,train
868343383,train
1101396999,train
1475319637,train
179928159,train
1358730847,train
1224099303,train
968502332,train
791723632,train
756602775,train
618450471,train
2006994481,train
1645425702,train
2130187287,train
257658293,train
213772233,train
822503403,train
1340574283,train
1164607817,train
1527935642,train
1650209552,train
59014075,train
645047902,train
626104840,train
462459486,train
353810092,train
47048198,train
294514100,train
1830018418,train
1990666552,train
2125899444,train
404532029,train
25396677,train
500593322,train
120803424,train
1022338653,train
352850829,train
1842776644,train
1229190593,train
1725190490,train
908062308,train
1859293439,train
436251908,train
115146989,train
1970487380,train
841099418,train
664582261,train
1082420953,train
1767437429,train
296206221,train
991149527,train
616959646,train
327387576,train
922345146,train
880813265,train
368976132,train
781301142,train
1016426412,train
2096776448,train
55774631,train
1367687883,train
1091224291,train
1769364219,train
923483514,train
1829572725,train
1444557780,train
1866336143,train
94744060,train
1835328615,train
557333889,train
645287896,train
1627449285,train
2009817117,train
480769233,train
1804372538,train
1137878500,train
322414228,train
1100754526,train
1439867486,train
403323659,train
467315828,train
1963523151,train
442442750,train
957440514,train
1681790698,train
680101449,train
203240121,train
384220539,train
1845545589,train
1533603351,train
724761011,train
1086068506,train
1860485940,train
359399700,train
1545757151,train
1836490273,train
1334586162,train
705769336,train
18817942,train
1456110737,train
1882988847,train
1502688974,train
2088999259,train
861104482,train
183666797,train
1518465909,train
1240714649,train
184140468,train
1752296895,train
721784194,train
1446883802,train
1476124292,train
266305499,train
1599832754,train
592384096,train
781480256,train
901305154,train
1578094478,train
697383312,train
1127776682,train
1323952478,train
1287780796,train
388905893,train
1905251065,train
1328804434,train
1159594570,train
134048353,train
963718761,train
1028461326,train
1408331156,train
848830499,train
355267858,train
2103745643,train
541891101,train
1300638828,train
212926779,train
2093776420,train
1284306228,train
1661459448,train
1437360054,train
1251616189,train
754365589,train
735681290,train
1371652766,train
1158113691,train
1541795458,train
66411064,train
1100614741,train
1762112963,train
751721639,train
446432696,train
825921855,train
1865149923,train
2082732406,train
497850948,train
2079351940,train
1136571201,train
540837590,train
156689961,train
1726351051,train
235237972,train
698895067,train
566551663,train
461492536,train
459000574,train
973665974,train
929356527,train
587835420,train
1879437630,train
229889070,train
960722836,train
142713419,train
2047371791,train
1006178455,train
820478497,train
1183104466,train
770445907,train
566129955,train
1377910787,train
206168148,train
612306006,train
1190775274,train
1183174105,train
1492072613,train
783708292,train
1838666409,train
129984137,train
422990718,train
1221550460,train
1058316566,train
841942249,train
1365659975,train
1575686205,train
1609556533,train
760697021,train
216720912,train
717144289,train
833544043,train
943638596,train
484623091,train
1432166443,train
572431537,train
1049034797,train
1304785789,train
328699621,train
1054842968,train
1795871575,train
2106774104,train
1652652524,train
838327158,train
179717685,train
1450778921,train
1043681137,train
840115188,train
1424592248,train
1863990030,train
746988792,train
54584902,train
799667058,train
485613096,train
297035356,train
749066842,train
899813084,train
251799991,train
1363160804,train
108350211,train
1821969995,train
865918313,train
12674352,train
326448865,train
1147550042,train
831682586,train
1895025561,train
1688660271,train
1646900723,train
10442652,train
1674716636,train
1628913771,train
1052047687,train
1147574965,train
99344492,train
558309269,train
649915245,train
1920578156,train
1035507556,train
149159778,train
1775219428,train
1852784175,train
622174887,train
2109467608,train
2029919148,train
805681513,train
449251876,train
1843795119,train
722433977,train
422897225,train
679526152,train
1376659259,train
1502468742,train
1180114740,train
1833808887,train
1183842546,train
595108336,train
1140802618,train
403311610,train
572591209,train
812594470,train
170071928,train
1220111934,train
462443687,train
451902819,train
1644857161,train
250041317,train
82425928,train
403953731,train
673558535,train
2000101703,train
1152269639,train
301419871,train
1302715046,train
834328262,train
1587913611,train
1405073236,train
1603119667,train
2116575334,train
2104102696,train
910617287,train
1103524719,train
577868971,train
1904718944,train
266457877,train
1477989133,train
318455879,train
738807267,train
904841483,train
776875595,train
1404937774,train
736456429,train
662878158,train
1574767567,train
1043134114,train
1279080112,train
1148176582,train
1860174773,train
68199468,train
1650614665,train
381031430,train
287930969,train
408088374,train
1576056576,train
1048491007,train
1575601891,train
848862573,train
62729525,train
2129403965,train
1157011342,train
687983292,train
1093199711,train
1444346176,train
968043797,train
1246577055,train
273135963,train
942695251,train
1243424944,train
55065140,train
944093057,train
1759598220,train
1445400878,train
294501015,train
1622832046,train
1219823385,train
894301519,train
2045262534,train
122370255,train
1201246973,train
1060050336,train
627712009,train
1027449963,train
1897852634,train
469659657,train
1578671167,train
583437805,train
214608460,train
1857726618,train
433013925,train
2131234660,train
757386454,train
190208813,train
1816553278,train
1253794819,train
365354476,train
587967876,train
1007234641,train
1007954494,train
4092998,train
1022380818,train
1410502895,train
865669688,train
2004777248,train
1841087361,train
85695857,train
686220521,train
916723635,train
460546990,train
1080567496,train
1561502895,train
704594778,train
1353528623,train
1307187916,train
1325956466,train
1971276977,train
27162867,train
1894164687,train
1511453375,train
1489770828,train
1581232935,train
591121944,train
357776372,train
1964680878,train
1080090959,train
530222786,train
1441202714,train
219963013,train
664492466,train
1508365047,train
1449743740,train
1289838950,train
1381641084,train
2101939336,train
1926029185,train
763478044,train
388255380,train
1253908227,train
797294621,train
1760993821,train
194650234,train
355492957,train
193175092,train
1482224969,train
73371047,train
1725625417,train
186679752,train
867745818,train
669293951,train
122912616,train
2116216681,train
841639766,train
2134374586,train
141785290,train
1450035031,train
892157411,train
1324998559,train
2129239805,train
31946775,train
1541588711,train
1707531982,train
1986960348,train
1633183117,train
442920114,train
1960778544,train
1818280426,train
1264875898,train
1522251841,train
2145904191,train
524399188,train
1926000162,train
400993998,train
933074217,train
745803067,train
1011322019,train
1529264555,train
1185976184,train
1639617129,train
829545964,train
832520202,train
614920711,train
779513248,train
1100760102,train
819667122,train
1573404656,train
2057265921,train
920755970,train
397264541,train
1858311284,train
958026522,train
2053040195,train
342065346,train
1387625034,train
1320970931,train
702848478,train
1688873671,train
541661781,train
115186350,train
1012243555,train
1200185441,train
1702247431,train
522073076,train
1552765199,train
829230705,train
2019756102,train
389081705,train
1466528488,train
1747492805,train
1789456086,train
1240280264,train
650730837,train
878739613,train
1503654032,train
983004155,train
1870868093,train
896720646,train
1441432623,train
1675817087,train
982163469,train
840023801,train
1761198473,train
1839705807,train
2089790926,train
2005297700,train
309714101,train
199486069,train
592195881,train
2084606314,train
459159699,train
266709326,train
1783747584,train
1051858659,train
1976397357,train
807479535,train
629222946,train
1475367545,train
445500236,train
1817122273,train
203466737,train
2141282479,train
319168257,train
74078478,train
999117679,train
809158299,train
612767639,train
212778535,train
656006074,train
1407513239,train
562061940,train
849756221,train
1254170711,train
1846006846,train
762066764,train
1960878258,train
1537286650,train
364161049,train
558613943,train
1074565725,train
2001842079,train
185698127,train
1086369402,train
1698653757,train
880328189,train
727677710,train
1467204815,train
352801646,train
579312915,train
144138901,train
1120242803,train
1802286475,train
1752975060,train
1325039752,train
92272849,train
1587923710,train
668907152,train
430737567,train
1006991848,train
348975794,train
2105308129,train
105015171,train
1442455645,train
1471401142,train
2116664159,train
1269823780,train
418250031,train
2115480800,train
1028509365,train
1885318723,train
315440924,train
723415745,train
1362589679,train
1330436901,train
1303679788,train
566829412,train
401826928,train
1805688639,train
1652400882,train
695025196,train
2116351812,train
1731346823,train
681637324,train
1233574326,train
2107233009,train
1252401362,train
793157715,train
1946280729,train
1406273315,train
278238213,train
1720516438,train
198639154,train
452123622,train
1117631340,train
788411951,train
1541124482,train
1913404401,train
1983725170,train
471207438,train
1897019994,train
2012279084,train
242482161,train
621097479,train
1239484830,train
1939392502,train
1447305597,train
71016251,train
840463393,train
455211053,train
460171709,train
425276792,train
1708584920,train
201970582,train
1140044085,train
1012009393,train
750477347,train
554849448,train
1357092354,train
1804196699,train
1353796681,train
1748757857,train
280433021,train
1777858390,train
1020195301,train
1452512980,train
1043530361,train
911831197,train
102954154,train
1510001923,train
1122937519,train
1455761093,train
1214151903,train
1358641085,train
1836783537,train
1992802593,train
1939913281,train
139794327,train
1009384630,train
760475329,train
1570314873,train
1042420222,train
388070306,train
1411065641,train
44149831,train
1117851634,train
1170234414,train
1191865037,train
996973659,train
1286329183,train
81234900,train
1335399631,train
1981615505,train
1093890184,train
2120307867,train
493549351,train
731319669,train
1572692815,train
1455619655,train
2057658051,train
505331726,train
618829600,train
130219301,train
1830964270,train
1532756572,train
2048552492,train
1559734794,train
398729865,train
211179942,train
1317072234,train
1636140922,train
1713718713,train
2072693794,train
1492513029,train
455046545,train
1904472991,train
652456089,train
458864046,train
631246497,train
173190926,train
274639546,train
433221483,train
1313412297,train
549321147,train
1036378032,train
318479263,train
1824986358,train
1804345357,train
1198763497,train
1511681043,train
1405293881,train
880064297,train
217912165,train
2050456075,train
120768934,train
1098525492,train
228362364,train
489431108,train
495495908,train
216969337,train
2076831710,train
655211641,train
193561971,train
1176720559,train
1217904303,train
27303466,train
1309774087,train
155694652,train
1010345980,train
1333451306,train
1821799012,train
450776287,train
1824342738,train
1629988610,train
623387262,train
1107205207,train
1367109888,train
1758023727,train
392873616,train
1254919464,train
862022922,train
893996372,train
1205764882,train
2005954545,train
355462104,train
1443435748,train
1286903582,train
1545265670,train
422998422,train
1082505418,train
328333295,train
1213514581,train
7023927,train
827362159,train
270081916,train
22048302,train
1653837117,train
476717863,train
1958874057,train
1898427211,train
184264059,train
833334963,train
349478702,train
504607218,train
1046527114,train
178165099,train
788938263,train
1098847558,train
1952564415,train
1364289899,train
633400045,train
862182901,train
918473511,train
1497781465,train
1499524937,train
1911877400,train
1063331675,train
309789450,train
468062518,train
316795350,train
2057503059,train
1088498237,train
109585834,train
1820080127,train
948347695,train
1876952946,train
1891936823,train
1081740743,train
1554278303,train
1684861670,train
750182754,train
268731075,train
1861627620,train
1728934253,train
1372795459,train
1742099004,train
1975339924,train
1536869851,train
152028912,train
1005361310,train
1413458191,train
2073111447,train
365555891,train
147431310,train
395586990,train
1853426575,train
835270646,train
780613555,train
1522581691,train
1122500493,train
1983553048,train
1310619122,train
1500993568,train
1847520495,train
841547413,train
1474635459,train
1344504403,train
453608968,train
1281553202,train
492700466,train
293444899,train
1755062779,train
1588000561,train
1878983018,train
1210327148,train
499726135,train
75695224,train
345988769,train
1595481000,train
473653798,train
1185951665,train
408393021,train
1282955791,train
1546873249,train
1218312442,train
1366471464,train
1064533948,train
1028311448,train
266896514,train
351295880,train
1231672432,train
1543549463,train
1942205757,train
242438766,train
521247957,train
645757725,train
565353359,train
721950475,train
574328202,train
722508905,train
39565531,train
2131903091,train
1817378750,train
1378432931,train
2071071841,train
565045138,train
185168881,train
67685444,train
901197671,train
1424362659,train
26161186,train
1430109779,train
1428454834,train
220975680,train
776996256,train
216581356,train
1203369546,train
1501086206,train
801937268,train
1664468869,train
1657057219,train
398090944,train
1412762644,train
1704998507,train
485949389,train
1679977941,train
1909127278,train
796920190,train
882324655,train
254363837,train
1296483369,train
32532246,train
1286346219,train
959110725,train
798069470,train
599550404,train
1372498701,train
1524956335,train
904019905,train
353725454,train
794015469,train
1481808975,train
1546212192,train
1076181419,train
1310985735,train
157891068,train
2022366192,train
963409839,train
358732297,train
1179912504,train
1176632463,train
1557869659,train
587162688,train
1210055252,train
1143548974,train
681755594,train
1629353810,train
441665360,train
2062520846,train
612651151,train
2082044583,train
1228812886,train
1025806127,train
2002937316,train
1225444603,train
1554765613,train
1806080475,train
715382766,train
3991938,train
1787535081,train
1879854756,train
831671376,train
399583416,train
82262628,train
1876343168,train
1124350513,train
1971447238,train
1608662300,train
258951699,train
1546018676,train
410958967,train
687935209,train
1797459774,train
1169049246,train
80179605,train
646483581,train
521308752,train
1758830730,train
1446909978,train
1714951507,train
1510648570,train
1706120498,train
1725007027,train
1642890385,train
1550263764,train
462528640,train
465038524,train
1935333885,train
1599579082,train
1186339206,train
1556129441,train
1819165699,train
2087321664,train
1417031603,train
2041886732,train
478097002,train
1578933507,train
898956634,train
1371461585,train
1958054066,train
1372452813,train
238340597,train
1722390413,train
1209992303,train
1633203551,train
11805813,train
1234087318,train
55695018,train
115484041,train
1400563255,train
208122752,train
1446689373,train
2013757825,train
217472093,train
989786718,train
1813402902,train
1700142944,train
116912871,train
872115735,train
2015676109,train
877145739,train
1568441893,train
2040933520,train
244532747,train
82442382,train
1746995154,train
1016002984,train
655473029,train
1673411057,train
1378985417,train
21283746,train
1768424438,train
854720149,train
77827448,train
217514492,train
2086042079,train
1355768501,train
940329469,train
1773003331,train
1907740009,train
415525547,train
1291644878,train
1392778787,train
1363932034,train
258006669,train
1315095768,train
1295421756,train
1428846717,train
1268903263,train
1762429839,train
1556128055,train
1791432092,train
1847642954,train
252369784,train
1411327251,train
514900602,train
27782959,train
1512365012,train
1299734364,train
1715292194,train
136662295,train
600398133,train
677370482,train
793133136,train
603241955,train
992548677,train
735224296,train
540571233,train
377422677,train
1357501263,train
629737208,train
1640555749,train
1180158438,train
1067783824,train
1728163281,train
550054163,train
1741338863,train
1610340367,train
764445325,train
1190136480,train
1382679926,train
1585134525,train
185538380,train
184791107,train
104111235,train
1435411561,train
461228116,train
1939161164,train
1786439628,train
1453949585,train
1869924035,train
344444783,train
1660753490,train
987371622,train
326729615,train
402744340,train
387753557,train
2089567916,train
1942311210,train
1524680946,train
1295421620,train
447483936,train
1896833418,train
869062910,train
552742813,train
1379841455,train
225857555,train
731174503,train
1267163573,train
648822406,train
2006507616,train
621284473,train
180148222,train
2002778350,train
1450801645,train
1947479507,train
256448010,train
520491108,train
1412473681,train
465071864,train
1845665866,train
1736761295,train
828373504,train
1272648161,train
657019826,train
2118000353,train
381515903,train
790335139,train
1196372808,train
1798384165,train
227445097,train
1228150171,train
1307906465,train
1810047931,train
3584870,train
1251545608,train
2024098257,train
1300694687,train
779997401,train
663891830,train
1108726733,train
366118889,train
765843522,train
852955194,train
811746485,train
1091798424,train
128088247,train
1651220817,train
259738954,train
1890493139,train
1216677965,train
440417064,train
92359773,train
819594594,train
952828881,train
872486199,train
782788161,train
664423775,train
398465615,train
1642942014,train
444676164,train
1569317663,train
587221916,train
677084798,train
1271641499,train
448140496,train
1806049425,train
522686442,train
162046394,train
21371,train
677918499,train
2097453318,train
620444211,train
1671127708,train
46852922,train
131196836,train
2013746145,train
1830707813,train
1049309749,train
1936699733,train
831569594,train
1035169532,train
775949074,train
2077900963,train
21545986,train
480929906,train
208508034,train
1798002209,train
412514384,train
133042517,train
18212842,train
1041191835,train
1355556860,train
1976178457,train
715709433,train
2035157077,train
1806233264,train
2001131657,train
980306815,train
618307743,train
1666589426,train
1327925972,train
995430691,train
1037529544,train
229114180,train
1053069621,train
100669275,train
1610072068,train
310620531,train
1054138428,train
1723499111,train
1180993193,train
2095345117,train
959208240,train
1079198844,train
854538439,train
986321491,train
1019344470,train
739668348,train
2080622496,train
630298679,train
448685212,train
196869991,train
1130493622,train
1626562601,train
927812469,train
1970645751,train
1672210895,train
2039623706,train
415227278,train
1466787583,train
1900179712,train
1738415910,train
400784418,train
763608492,train
1387101938,train
1905515484,train
1115587550,train
1232593401,train
1924119521,train
1667462346,train
987880227,train
1824718471,train
326943329,train
970402935,train
1734451906,train
1248006709,train
1982502448,train
845704181,train
762684348,train
1315778180,train
2065203251,train
1578671837,train
623739436,train
1475367867,train
1926036687,train
1072890629,train
2077335246,train
567789485,train
1771497217,train
254900258,train
69677131,train
1027948584,train
1089735187,train
2079294513,train
506218070,train
1222066809,train
802952281,train
444548902,train
1232317679,train
1552046421,train
621545569,train
1827059617,train
1616017895,train
1553244105,train
1999691156,train
1927584584,train
463761469,train
2017560116,train
1021135750,train
357724585,train
809311129,train
809234480,train
1674948320,train
60669205,train
731338282,train
61207900,train
338459786,train
1037047783,train
1838877234,train
1381169730,train
656618065,train
581216405,train
545085216,train
1895713789,train
342320765,train
71964485,train
631671238,train
68244803,train
296697955,train
398183986,train
332616803,train
1897983912,train
1272100678,train
361201201,train
1674815742,train
258266565,train
1110471089,train
994107938,train
51516104,train
1777677516,train
1478580978,train
163690865,train
456660822,train
81249505,train
63293808,train
238955943,train
1684753145,train
1169591703,train
969168778,train
302324398,train
883193580,train
1340500929,train
712900011,train
1435450860,train
12248887,train
745061822,train
2024848411,train
1982195135,train
1900712895,train
684422674,train
366284860,train
1264611110,train
290894876,train
835079862,train
1206178999,train
178114836,train
1380308916,train
1509823776,train
1220151203,train
1798132171,train
394383846,train
1238385528,train
905267452,train
1820720973,train
905902873,train
346475009,train
899758443,train
239746687,train
654160984,train
1055921554,train
1420685696,train
323104520,train
1067990444,train
1686437918,train
2042510490,train
1634964093,train
1688225429,train
1470114501,train
174500695,train
1660724078,train
2032550999,train
123793416,train
1080819566,train
1940399099,train
1578590070,train
1860379141,train
396005365,train
1450945549,train
655006281,train
198704099,train
596453207,train
21288569,train
917116160,train
562577532,train
796632029,train
664667047,train
821692142,train
2079839120,train
1474650214,train
60957555,train
473163719,train
1650067115,train
586511788,train
1991421578,train
496142618,train
1824540398,train
934585993,train
1505268423,train
133253834,train
1871133879,train
596615002,train
257737812,train
1301442306,train
2077955064,train
348242956,train
1971164711,train
687855233,train
829588702,train
1107999958,train
589255226,train
1446101113,train
1324312302,train
1261853955,train
517466482,train
544795624,train
499835841,train
934351823,train
1512002825,train
1949843668,train
954503094,train
213008923,train
1958609961,train
1233442100,train
354375108,train
511097906,train
1214211620,train
1278045518,train
626684087,train
1067184667,train
711178703,train
112996405,train
1815914104,train
635688827,train
437811212,train
1826516904,train
1132962777,train
1227417904,train
784727582,train
1467015797,train
113613669,train
1971786299,train
1138397954,train
439589776,train
778783724,train
851116687,train
618052138,train
1458563837,train
667818191,train
1995575958,train
1215466706,train
1320386402,train
127151793,train
1646170224,train
576304354,train
400731278,train
1285960168,train
415033282,train
2134949085,train
49255256,train
660116769,train
214961195,train
1408097460,train
2086141796,train
375281713,train
1016537809,train
9120099,train
2079731703,train
793153701,train
1321294152,train
894460508,train
926493153,train
1264075183,train
1065285257,train
2110193870,train
1129493612,train
176462982,train
1888344783,train
1984281098,train
236033042,train
304363566,train
1014677242,train
2106063110,train
1308387104,train
1769515600,train
1110975209,train
1302978879,train
866416232,train
1379023187,train
937446756,train
1159834517,train
1151106990,train
23179586,train
1332783971,train
1378110990,train
2138231232,train
467860999,train
1148426445,train
824379721,train
54879878,train
1108848966,train
1977492168,train
676224325,train
1290275130,train
63793093,train
1049361495,train
1387371586,train
130966420,train
596228355,train
819328406,train
891183804,train
107012178,train
1987455351,train
1556165141,train
1147330373,train
1901982889,train
962686119,train
1194186709,train
989634536,train
1977756026,train
436302233,train
881010163,train
1103929282,train
302192182,train
1402125831,train
2029391685,train
760507861,train
669150779,train
1812968026,train
806223779,train
1099939233,train
94245929,train
37359304,train
1495637387,train
453883128,train
933499652,train
590585418,train
562637494,train
914883049,train
1524096554,train
1594803734,train
1986322789,train
1631003182,train
1894932703,train
1398515113,train
220001284,train
1353401975,train
826773261,train
319355776,train
392773473,train
2127769463,train
888954221,train
1156594706,train
264809962,train
338289726,train
1999892038,train
1359104008,train
1103635917,train
1520870674,train
775794798,train
1940796091,train
1830275894,train
1115135394,train
2029846184,train
1585513411,train
205373485,train
1120749541,train
526420526,train
1804314910,train
302764267,train
645937540,train
441848479,train
73681660,train
636451453,train
884595062,train
1584571273,train
470546486,train
2056255801,train
122770647,train
1469913133,train
1880887135,train
1203288603,train
1552281282,train
1442819021,train
383975646,train
1078705231,train
2018519584,train
2050213719,train
443144293,train
493211189,train
566536389,train
1233326442,train
1496285316,train
842757971,train
576762803,train
671387993,train
472633153,train
1353849101,train
578179489,train
411052676,train
1744500789,train
17513049,train
997542782,train
1570308589,train
1142968473,train
354383321,train
917925896,train
538990203,train
2076566705,train
825494200,train
1135063608,train
1720501206,train
1331496879,train
119271645,train
540736694,train
928613320,train
1981943070,train
1619600790,train
421568094,train
893013112,train
1954687230,train
1480293429,train
1367496316,train
231504954,train
684486579,train
1727252756,train
1894982424,train
319100211,train
276196797,train
1345818515,train
2071490961,train
1384301432,train
1590004704,train
1846561145,train
1595014968,train
790800473,train
675734559,train
123781904,train
215944142,train
1960406072,train
950705576,train
1317528757,train
1799969752,train
750567425,train
290342940,train
368229768,train
282841051,train
2121689408,train
1968452575,train
457382962,train
1614339295,train
783294446,train
2056991648,train
516130004,train
1274145394,train
1543735689,train
1078817695,train
1271959647,train
82035166,train
1220479084,train
910205467,train
28173050,train
813569714,train
110109244,train
1947295270,train
1331672076,train
1420057872,train
216099657,train
1786322803,train
1913239782,train
127411966,train
661892346,train
885206104,train
282419582,train
1003674692,train
1503181301,train
42343611,train
517213821,train
876838732,train
2037215488,train
1586355994,train
693780164,train
1172315905,train
880006681,train
431634605,train
1933337036,train
659891292,train
103569964,train
1117155273,train
440325019,train
707319581,train
220311381,train
1842517717,train
1851626516,train
1855716420,train
574183789,train
1142533591,train
1781932324,train
1843946832,train
969212690,train
2069252929,train
1223074917,train
327085391,train
1645130802,train
1038942573,train
1836398739,train
1708458150,train
2036816539,train
561716253,train
1534312156,train
956920676,train
314396839,train
1814394782,train
1860851999,train
1599558613,train
814810536,train
1937176948,train
689279199,train
2037205327,train
1604062391,train
793752706,train
1431679296,train
1206829131,train
1381667835,train
171635330,train
213954686,train
296797915,train
968333607,train
694605239,train
222083112,train
1209817218,train
1772795648,train
731412176,train
241009949,train
1092820198,train
191728966,train
1560294074,train
1160564095,train
1744902049,train
1601405342,train
243387791,train
1924767735,train
1314785388,train
962010931,train
1113230963,train
1076180452,train
866231018,train
1599108237,train
1863634034,train
455403954,train
2013857477,train
618779636,train
497603841,train
1323614737,train
635761452,train
242050779,train
1474820493,train
366934584,train
1812910372,train
179020461,train
1361436156,train
1558532423,train
678798156,train
1598110084,train
166709670,train
1962048004,train
1873902445,train
364389953,train
2057211912,train
1499120953,train
386554615,train
529290799,train
1085845682,train
1199603796,train
39648537,train
1094632835,train
1443088739,train
859376170,train
527678290,train
629669711,train
951517325,train
2061239783,train
137732965,train
839824923,train
1548708424,train
1926049844,train
357576496,train
1367208858,train
1016053056,train
945846885,train
503171196,train
1190315488,train
1194536665,train
875103407,train
192577686,train
28891127,train
492633827,train
483813542,train
278979408,train
346215450,train
1357596383,train
215593727,train
2078790305,train
952581261,train
1585239769,train
1764117960,train
1755070160,train
1158656443,train
764731040,train
1240731582,train
38910277,train
238074522,train
82361989,train
1020248692,train
1436436108,train
1406900039,train
345824856,train
1181743754,train
1007448252,train
22228158,train
1746494964,train
1390839279,train
1451486793,train
243420014,train
218831509,train
1923182646,train
1695232311,train
109427775,train
1543392732,train
1488240867,train
844026493,train
821775955,train
838504081,train
743016487,train
718444342,train
1904884164,train
2080712341,train
994419340,train
898818474,train
1590617003,train
388384900,train
482413341,train
1947912624,train
1532182548,train
1671635150,train
1011607665,train
1105217381,train
424806600,train
351044238,train
2090573208,train
315292583,train
552275811,train
1376871753,train
528732060,train
903036733,train
1765483041,train
538407582,train
1558338632,train
1359968111,train
567798319,train
887941997,train
386281537,train
506933181,train
1223458003,train
90423279,train
191940391,train
1210288360,train
827689318,train
213162249,train
1128827671,train
1741421103,train
658031753,train
378003505,train
1518848696,train
2096185501,train
1638214851,train
1574510230,train
1015877909,train
825523841,train
1042791005,train
202173672,train
1726909011,train
1379297724,train
1516995746,train
379677482,train
876988954,train
1899948866,train
1249949832,train
560850134,train
820728040,train
1596336863,train
1382617052,train
711380554,train
1208096063,train
2043211017,train
1322529551,train
1805653598,train
1467651608,train
1429419922,train
315729874,train
1634470131,train
389951523,train
1515399569,train
1750261626,train
119734015,train
1344730605,train
645522760,train
884613928,train
1677140647,train
1916673728,train
1087548797,train
1780891820,train
755449274,train
578554642,train
1835874680,train
351015818,train
64636727,train
1091852550,train
1152039498,train
1313630384,train
2057150513,train
582339995,train
1863598263,train
768711293,train
468730905,train
1301207388,train
617571133,train
1280559970,train
1257103793,train
1807649719,train
195450476,train
1657227014,train
953671839,train
928331180,train
724790962,train
760629954,train
1207591018,train
449860301,train
1094228368,train
432252450,train
591101824,train
1854704879,train
746386054,train
1906253773,train
88274823,train
1842345452,train
1141380933,train
925334545,train
1177907721,train
1198541299,train
1896764394,train
